city,high,low,measurement,midnight,pollutant,site,year
Madrid,43.277472527472526,40.087671232876716,µg/m3,49.46978021978022,NO2,STA_ES1422A,2017.0
Madrid,36.84022038567493,30.076923076923077,µg/m3,43.44077134986226,NO2,STA_ES1426A,2017.0
Madrid,40.47123287671233,30.59178082191781,µg/m3,43.34615384615385,NO2,STA_ES1525A,2017.0
Madrid,35.844011142061284,28.983471074380166,µg/m3,43.95580110497237,NO2,STA_ES1521A,2017.0
Madrid,32.854395604395606,32.06868131868132,µg/m3,45.73278236914601,NO2,STA_ES1532A,2017.0
Madrid,28.327823691460054,37.41917808219178,µg/m3,48.87362637362637,NO2,STA_ES1937A,2017.0
Madrid,38.251381215469614,27.173553719008265,µg/m3,38.60497237569061,NO2,STA_ES1938A,2017.0
Madrid,20.488950276243095,27.7707182320442,µg/m3,37.31491712707182,NO2,STA_ES1939A,2017.0
Madrid,44.010989010989015,26.173553719008265,µg/m3,37.0,NO2,STA_ES1940A,2017.0
Madrid,27.308539944903583,31.89041095890411,µg/m3,44.01373626373626,NO2,STA_ES1941A,2017.0
Madrid,33.72727272727273,38.251381215469614,µg/m3,51.81818181818182,NO2,STA_ES1942A,2017.0
Madrid,54.67768595041322,42.41436464088398,µg/m3,58.6243093922652,NO2,STA_ES1943A,2017.0
Madrid,29.936986301369863,22.92054794520548,µg/m3,34.247252747252745,NO2,STA_ES1944A,2017.0
Madrid,15.92032967032967,12.58904109589041,µg/m3,16.763085399449036,NO2,STA_ES1945A,2017.0
Madrid,19.11111111111111,21.761772853185594,µg/m3,32.775,NO2,STA_ES1946A,2017.0
Madrid,28.195592286501377,26.07945205479452,µg/m3,36.532967032967036,NO2,STA_ES1947A,2017.0
Madrid,41.80821917808219,26.802739726027397,µg/m3,37.558904109589044,NO2,STA_ES0115A,2018.0
Madrid,56.43801652892562,35.68219178082192,µg/m3,50.04657534246575,NO2,STA_ES0118A,2018.0
Madrid,45.774104683195596,22.0986301369863,µg/m3,33.16164383561644,NO2,STA_ES0120A,2018.0
Madrid,34.36813186813187,23.621917808219177,µg/m3,34.326027397260276,NO2,STA_ES0124A,2018.0
Madrid,27.898630136986302,27.49041095890411,µg/m3,37.69041095890411,NO2,STA_ES0125A,2018.0
Madrid,28.25418994413408,23.337988826815643,µg/m3,32.952513966480446,NO2,STA_ES0126A,2018.0
Madrid,13.327823691460056,15.934246575342465,µg/m3,21.476712328767125,NO2,STA_ES1193A,2018.0
Madrid,28.787292817679557,23.575342465753426,µg/m3,36.05205479452055,NO2,STA_ES1645A,2018.0
Madrid,40.79036827195468,34.10422535211268,µg/m3,42.29859154929577,NO2,STA_ES1422A,2018.0
Madrid,35.912328767123284,24.076923076923077,µg/m3,34.87397260273973,NO2,STA_ES1426A,2018.0
Madrid,39.88493150684931,22.83013698630137,µg/m3,33.75342465753425,NO2,STA_ES1525A,2018.0
Madrid,34.250696378830085,23.686274509803923,µg/m3,34.92156862745098,NO2,STA_ES1521A,2018.0
Madrid,32.21369863013699,24.410958904109588,µg/m3,34.863013698630134,NO2,STA_ES1532A,2018.0
Madrid,26.251381215469614,25.873972602739727,µg/m3,34.68219178082192,NO2,STA_ES1937A,2018.0
Madrid,39.175824175824175,23.726027397260275,µg/m3,33.30684931506849,NO2,STA_ES1938A,2018.0
Madrid,22.516483516483518,21.734246575342464,µg/m3,30.134246575342466,NO2,STA_ES1939A,2018.0
Madrid,44.62637362637363,20.997260273972604,µg/m3,31.2986301369863,NO2,STA_ES1940A,2018.0
Madrid,29.703296703296704,27.07945205479452,µg/m3,36.18356164383562,NO2,STA_ES1941A,2018.0
Madrid,32.96952908587257,28.30958904109589,µg/m3,42.136986301369866,NO2,STA_ES1942A,2018.0
Madrid,53.396694214876035,33.44077134986226,µg/m3,48.07988980716254,NO2,STA_ES1943A,2018.0
Madrid,30.043956043956044,18.71780821917808,µg/m3,27.816438356164383,NO2,STA_ES1944A,2018.0
Madrid,13.776859504132231,9.29041095890411,µg/m3,12.884931506849314,NO2,STA_ES1945A,2018.0
Madrid,19.016528925619834,17.564383561643837,µg/m3,26.394520547945206,NO2,STA_ES1946A,2018.0
Madrid,24.424657534246574,18.49041095890411,µg/m3,25.92876712328767,NO2,STA_ES1947A,2018.0
Berlin,18.778760326942148,20.942908583795017,µg/m3,21.83903046761773,PM10,STA.DE_DEBE010,2016.0
Berlin,21.666426589612186,22.065540163074793,µg/m3,25.18222221880556,PM10,STA.DE_DEBE034,2016.0
Berlin,18.038429748374657,23.122841526530056,µg/m3,21.966202182431694,PM10,STA.DE_DEBE051,2016.0
Berlin,23.097348062762432,23.326804404600548,µg/m3,25.164462806556475,PM10,STA.DE_DEBE061,2016.0
Berlin,24.93013698304109,23.93269230423077,µg/m3,26.055467029285715,PM10,STA.DE_DEBE063,2016.0
Berlin,29.680027318579235,26.54207649920765,µg/m3,28.503360652158474,PM10,STA.DE_DEBE064,2016.0
Berlin,25.712650270000005,27.28628414991803,µg/m3,33.32439890336065,PM10,STA.DE_DEBE065,2016.0
Berlin,20.598169395136612,22.554313183736266,µg/m3,24.679369859561643,PM10,STA.DE_DEBE068,2016.0
Berlin,25.711912564863393,23.315956280655733,µg/m3,28.328087428306013,PM10,STA.DE_DEBE069,2016.0
Berlin,17.34088153911846,20.52313888552778,µg/m3,20.802111107916666,PM10,STA.DE_DEBE010,2017.0
Berlin,20.679999996814406,21.01391666313889,µg/m3,22.407888886000002,PM10,STA.DE_DEBE034,2017.0
Berlin,15.71968926257062,18.975807361473088,µg/m3,19.355694047252126,PM10,STA.DE_DEBE051,2017.0
Berlin,21.703555552305552,22.476694674789915,µg/m3,24.286871504860333,PM10,STA.DE_DEBE061,2017.0
Berlin,27.06180821561644,26.295095886767125,µg/m3,27.99178081808219,PM10,STA.DE_DEBE063,2017.0
Berlin,27.705972599287673,25.27115068126027,µg/m3,27.17019177720548,PM10,STA.DE_DEBE064,2017.0
Berlin,25.767513808977906,25.280630133726024,µg/m3,28.155506845698635,PM10,STA.DE_DEBE065,2017.0
Berlin,19.728760326859504,21.520220990911607,µg/m3,22.544806626077346,PM10,STA.DE_DEBE068,2017.0
Berlin,25.294005521436468,24.18762430582873,µg/m3,25.685966847513818,PM10,STA.DE_DEBE069,2017.0
Berlin,19.526401095164836,20.7602747217033,µg/m3,21.02109889747253,PM10,STA.DE_DEBE010,2018.0
Berlin,23.599861493019393,22.123074788781164,µg/m3,23.041135730138507,PM10,STA.DE_DEBE034,2018.0
Berlin,18.67052054506849,18.573232873095893,µg/m3,18.86112328408219,PM10,STA.DE_DEBE051,2018.0
Berlin,25.495178078684933,22.942246571863013,µg/m3,24.059479448575345,PM10,STA.DE_DEBE061,2018.0
Berlin,28.425479448410965,26.226958900438355,µg/m3,28.096739722164386,PM10,STA.DE_DEBE063,2018.0
Berlin,29.567217627410468,26.010247930358126,µg/m3,27.178126718126723,PM10,STA.DE_DEBE064,2018.0
Berlin,26.605376041225625,24.94522346027933,µg/m3,25.53195530343576,PM10,STA.DE_DEBE065,2018.0
Berlin,22.40366390876033,21.458650133774107,µg/m3,22.057438012920112,PM10,STA.DE_DEBE068,2018.0
Berlin,24.572121209090906,23.21448753132964,µg/m3,24.3731767921547,PM10,STA.DE_DEBE069,2018.0
Berlin,,,µg/m3,15.29492996831933,PM2.5,STA.DE_DEBE010,2016.0
Berlin,,,µg/m3,16.380686809532968,PM2.5,STA.DE_DEBE034,2016.0
Berlin,,,µg/m3,14.387747250384614,PM2.5,STA.DE_DEBE051,2016.0
Berlin,,,µg/m3,18.325537186969697,PM2.5,STA.DE_DEBE065,2016.0
Berlin,,,µg/m3,15.889724513994492,PM2.5,STA.DE_DEBE068,2016.0
Berlin,,,µg/m3,14.497390106098901,PM2.5,STA.DE_DEBE010,2017.0
Berlin,,,µg/m3,15.548324172087913,PM2.5,STA.DE_DEBE034,2017.0
Berlin,,,µg/m3,12.43752940782353,PM2.5,STA.DE_DEBE051,2017.0
Berlin,,,µg/m3,17.397590024764547,PM2.5,STA.DE_DEBE065,2017.0
Berlin,,,µg/m3,15.055730023994492,PM2.5,STA.DE_DEBE068,2017.0
Berlin,,,µg/m3,15.081456040384618,PM2.5,STA.DE_DEBE010,2018.0
Berlin,,,µg/m3,16.3442857106044,PM2.5,STA.DE_DEBE034,2018.0
Berlin,,,µg/m3,12.993296699395607,PM2.5,STA.DE_DEBE051,2018.0
Berlin,,,µg/m3,17.65676056002817,PM2.5,STA.DE_DEBE065,2018.0
Berlin,,,µg/m3,15.49730768879121,PM2.5,STA.DE_DEBE068,2018.0
Berlin,37.098484844765835,28.868060937977845,µg/m3,35.45759002409972,NOX as NO2,STA.DE_DEBE010,2016.0
Berlin,36.50986301013698,27.456366116693992,µg/m3,33.88811475062842,NOX as NO2,STA.DE_DEBE018,2016.0
Berlin,38.845205475616446,28.01120547561644,µg/m3,35.07471232487671,NOX as NO2,STA.DE_DEBE034,2016.0
Berlin,17.093415296448086,17.44095628,µg/m3,19.00013660898907,NOX as NO2,STA.DE_DEBE051,2016.0
Berlin,118.35479338490359,33.62790633261708,µg/m3,45.783085395289255,NOX as NO2,STA.DE_DEBE061,2016.0
Berlin,175.5050958871233,55.253688520573775,µg/m3,72.58491802893442,NOX as NO2,STA.DE_DEBE063,2016.0
Berlin,181.09163934073774,55.933114749781424,µg/m3,71.5024590120765,NOX as NO2,STA.DE_DEBE064,2016.0
Berlin,96.92521857543717,43.90773223707651,µg/m3,52.92745205136987,NOX as NO2,STA.DE_DEBE065,2016.0
Berlin,31.06464480510929,22.526054790849315,µg/m3,25.777747249258248,NOX as NO2,STA.DE_DEBE066,2016.0
Berlin,158.16125682685794,57.63912087491757,µg/m3,70.505846990847,NOX as NO2,STA.DE_DEBE067,2016.0
Berlin,39.229098356721316,27.737527468846157,µg/m3,32.63715068180822,NOX as NO2,STA.DE_DEBE068,2016.0
Berlin,150.46646575008222,45.94183059724043,µg/m3,58.398278684617495,NOX as NO2,STA.DE_DEBE069,2016.0
Berlin,39.246336084628105,30.15482856757143,µg/m3,34.41632947638728,NOX as NO2,STA.DE_DEBE010,2017.0
Berlin,31.7411780779726,24.751205475671235,µg/m3,29.622986297589044,NOX as NO2,STA.DE_DEBE018,2017.0
Berlin,35.64832417206044,27.013370162016578,µg/m3,32.381652889118456,NOX as NO2,STA.DE_DEBE034,2017.0
Berlin,16.267994346553674,14.056572234617564,µg/m3,15.415807361926346,NOX as NO2,STA.DE_DEBE051,2017.0
Berlin,118.4955922830303,30.036546957651932,µg/m3,41.63454545055097,NOX as NO2,STA.DE_DEBE061,2017.0
Berlin,154.63161643460276,49.836082187835615,µg/m3,65.50386300972603,NOX as NO2,STA.DE_DEBE063,2017.0
Berlin,168.94978021645608,51.88005479035617,µg/m3,67.8935068451233,NOX as NO2,STA.DE_DEBE064,2017.0
Berlin,95.65578512079888,42.98904109221918,µg/m3,51.41353424227396,NOX as NO2,STA.DE_DEBE065,2017.0
Berlin,26.707362633653847,21.060439556565935,µg/m3,24.05126373258242,NOX as NO2,STA.DE_DEBE066,2017.0
Berlin,122.39145604063187,46.20901369490411,µg/m3,55.03829669909341,NOX as NO2,STA.DE_DEBE067,2017.0
Berlin,38.152958900219176,27.247499996620878,µg/m3,30.40038461217033,NOX as NO2,STA.DE_DEBE068,2017.0
Berlin,143.60347107101927,44.481397256054805,µg/m3,55.96424657153424,NOX as NO2,STA.DE_DEBE069,2017.0
Berlin,34.9989589000822,28.50632876356164,µg/m3,32.37915068117809,NOX as NO2,STA.DE_DEBE010,2018.0
Berlin,33.30405479063013,24.317178078849317,µg/m3,28.95920547605479,NOX as NO2,STA.DE_DEBE018,2018.0
Berlin,34.51293150336986,22.57898629772603,µg/m3,27.74991780487671,NOX as NO2,STA.DE_DEBE034,2018.0
Berlin,16.374459829778395,13.562049857839337,µg/m3,15.077922434764544,NOX as NO2,STA.DE_DEBE051,2018.0
Berlin,108.38247252373624,30.0925549417033,µg/m3,38.20983516112638,NOX as NO2,STA.DE_DEBE061,2018.0
Berlin,151.00901369471234,45.516821913753425,µg/m3,62.6281917769041,NOX as NO2,STA.DE_DEBE063,2018.0
Berlin,144.05314049242423,41.79889806752066,µg/m3,54.79878787493113,NOX as NO2,STA.DE_DEBE064,2018.0
Berlin,84.80716666291666,33.12604456473538,µg/m3,39.377994425376045,NOX as NO2,STA.DE_DEBE065,2018.0
Berlin,28.043663908236915,18.992301366328768,µg/m3,21.340054791452058,NOX as NO2,STA.DE_DEBE066,2018.0
Berlin,118.01901098607144,43.52898629712329,µg/m3,52.04002739342465,NOX as NO2,STA.DE_DEBE067,2018.0
Berlin,35.69353424306849,21.96739725660274,µg/m3,25.68580821564384,NOX as NO2,STA.DE_DEBE068,2018.0
Berlin,107.12675823771978,37.799585631906076,µg/m3,46.683581263774094,NOX as NO2,STA.DE_DEBE069,2018.0
Berlin,26.60476583636364,22.216814400803326,µg/m3,25.933407199141268,NO2,STA.DE_DEBE010,2016.0
Berlin,26.489424654547943,21.989972673606555,µg/m3,26.21658469639344,NO2,STA.DE_DEBE018,2016.0
Berlin,28.370739722191782,22.507698626246576,µg/m3,26.477232873424658,NO2,STA.DE_DEBE034,2016.0
Berlin,13.860136608360655,13.841584695928963,µg/m3,15.231748630382516,NO2,STA.DE_DEBE051,2016.0
Berlin,55.895371896694215,23.20719007903581,µg/m3,28.826997241515155,NO2,STA.DE_DEBE061,2016.0
Berlin,64.71879451632877,30.547322400628417,µg/m3,36.88191256420765,NO2,STA.DE_DEBE063,2016.0
Berlin,69.66232240040983,31.273251362431697,µg/m3,37.88346994142076,NO2,STA.DE_DEBE064,2016.0
Berlin,46.854754093715854,27.460519122513663,µg/m3,31.909561639972605,NO2,STA.DE_DEBE065,2016.0
Berlin,21.481120214945356,16.975753421342464,µg/m3,19.57392856782967,NO2,STA.DE_DEBE066,2016.0
Berlin,67.13669398508196,30.23052197414835,µg/m3,35.89221311073771,NO2,STA.DE_DEBE067,2016.0
Berlin,29.520792345846996,22.315989007197803,µg/m3,25.775972598904108,NO2,STA.DE_DEBE068,2016.0
Berlin,58.23723287276712,25.836748630409836,µg/m3,30.577213110983607,NO2,STA.DE_DEBE069,2016.0
Berlin,28.898842971239667,23.548103444482763,µg/m3,26.517138724682084,NO2,STA.DE_DEBE010,2017.0
Berlin,25.16364383230137,20.174191777150686,µg/m3,23.621972599068492,NO2,STA.DE_DEBE018,2017.0
Berlin,27.609752743681323,21.867265189475138,µg/m3,26.08454545090909,NO2,STA.DE_DEBE034,2017.0
Berlin,13.873022595310735,11.933229458186968,µg/m3,13.351813027393767,NO2,STA.DE_DEBE051,2017.0
Berlin,56.153829196859505,21.25113259273481,µg/m3,26.905316800909088,NO2,STA.DE_DEBE061,2017.0
Berlin,59.91942465326028,29.087205475260276,µg/m3,35.179643831698634,NO2,STA.DE_DEBE063,2017.0
Berlin,66.38967032538461,29.39632876328767,µg/m3,36.73317807810959,NO2,STA.DE_DEBE064,2017.0
Berlin,47.787906331680446,27.22638355838356,µg/m3,31.783123283835618,NO2,STA.DE_DEBE065,2017.0
Berlin,20.57591780468493,16.426895600686812,µg/m3,19.11458790857143,NO2,STA.DE_DEBE066,2017.0
Berlin,56.8777134945179,26.957561640082194,µg/m3,31.42712328410959,NO2,STA.DE_DEBE067,2017.0
Berlin,29.663287667479455,21.898901095961538,µg/m3,25.133379117225278,NO2,STA.DE_DEBE068,2017.0
Berlin,58.23622589118458,25.465178078767124,µg/m3,30.32663013306849,NO2,STA.DE_DEBE069,2017.0
Berlin,26.78599999638356,23.05564383208219,µg/m3,25.260465749753422,NO2,STA.DE_DEBE010,2018.0
Berlin,25.593671229479455,20.80778081830137,µg/m3,23.923561640712332,NO2,STA.DE_DEBE018,2018.0
Berlin,26.218904105863018,19.399671229616445,µg/m3,22.806520544849317,NO2,STA.DE_DEBE034,2018.0
Berlin,14.3062326832687,11.93767312689751,µg/m3,13.507202212742383,NO2,STA.DE_DEBE051,2018.0
Berlin,53.31557691848902,22.482829666840658,µg/m3,26.362032963626376,NO2,STA.DE_DEBE061,2018.0
Berlin,60.69723287273973,28.308219174136987,µg/m3,34.34139725687672,NO2,STA.DE_DEBE063,2018.0
Berlin,62.06710743391185,26.579173549944905,µg/m3,32.45162534024793,NO2,STA.DE_DEBE064,2018.0
Berlin,43.58583332944445,23.488969355877437,µg/m3,27.2340668486351,NO2,STA.DE_DEBE065,2018.0
Berlin,20.13936638790634,15.21947944830137,µg/m3,17.10989040739726,NO2,STA.DE_DEBE066,2018.0
Berlin,55.93269230348901,26.314657531150683,µg/m3,30.594767119589044,NO2,STA.DE_DEBE067,2018.0
Berlin,27.468958900410957,18.8918356129863,µg/m3,21.45416438035617,NO2,STA.DE_DEBE068,2018.0
Berlin,49.26898351228022,24.696160217596685,µg/m3,28.216556470661164,NO2,STA.DE_DEBE069,2018.0
Berlin,,,µg/m3,48.21,NO2,STA.DE_DEBE082,2018.0
Berlin,,,µg/m3,37.63,NO2,STA.DE_DEBE083,2018.0
Berlin,,,µg/m3,40.85,NO2,STA.DE_DEBE084,2018.0
Berlin,,,µg/m3,43.97999999,NO2,STA.DE_DEBE085,2018.0
Berlin,,,µg/m3,42.71,NO2,STA.DE_DEBE086,2018.0
Berlin,,,µg/m3,34.78999999,NO2,STA.DE_DEBE087,2018.0
Berlin,,,µg/m3,34.35,NO2,STA.DE_DEBE088,2018.0
Berlin,,,µg/m3,46.43,NO2,STA.DE_DEBE089,2018.0
Berlin,,,µg/m3,34.59,NO2,STA.DE_DEBE090,2018.0
Berlin,,,µg/m3,48.39,NO2,STA.DE_DEBE091,2018.0
Berlin,,,µg/m3,42.27,NO2,STA.DE_DEBE092,2018.0
Berlin,,,µg/m3,33.99,NO2,STA.DE_DEBE093,2018.0
Berlin,,,µg/m3,37.78,NO2,STA.DE_DEBE094,2018.0
Berlin,,,µg/m3,41.53,NO2,STA.DE_DEBE095,2018.0
Berlin,,,µg/m3,41.14999999,NO2,STA.DE_DEBE096,2018.0
Berlin,,,µg/m3,42.65999999,NO2,STA.DE_DEBE097,2018.0
Berlin,,,µg/m3,50.61999999,NO2,STA.DE_DEBE098,2018.0
Berlin,,,µg/m3,32.88,NO2,STA.DE_DEBE100,2018.0
Berlin,,,µg/m3,44.14,NO2,STA.DE_DEBE101,2018.0
Berlin,,,µg/m3,36.89999999,NO2,STA.DE_DEBE102,2018.0
Berlin,,,µg/m3,28.23,NO2,STA.DE_DEBE103,2018.0
Berlin,,,µg/m3,35.72999999,NO2,STA.DE_DEBE104,2018.0
Berlin,,,µg/m3,37.15999999,NO2,STA.DE_DEBE105,2018.0
Frankfurt%20am%20Main,14.792355766398893,20.521608287700833,µg/m3,20.68361677461326,PM10,STA.DE_DEHE005,2016.0
Frankfurt%20am%20Main,,,µg/m3,15.532346634833335,PM10,STA.DE_DEHE005,2016.0
Frankfurt%20am%20Main,16.031534665863013,23.18793939386301,µg/m3,23.00765344750685,PM10,STA.DE_DEHE008,2016.0
Frankfurt%20am%20Main,,,µg/m3,16.716584930491802,PM10,STA.DE_DEHE008,2016.0
Frankfurt%20am%20Main,19.92553242862259,23.869009016164384,µg/m3,26.483515630164376,PM10,STA.DE_DEHE041,2016.0
Frankfurt%20am%20Main,,,µg/m3,16.382531731885244,PM10,STA.DE_DEHE053,2016.0
Frankfurt%20am%20Main,,,µg/m3,18.889532070081966,PM10,STA.DE_DEHE056,2016.0
Frankfurt%20am%20Main,14.491877533728815,19.829164227444444,µg/m3,19.733536185000002,PM10,STA.DE_DEHE005,2017.0
Frankfurt%20am%20Main,,,µg/m3,17.97335469619835,PM10,STA.DE_DEHE005,2017.0
Frankfurt%20am%20Main,15.20627205934066,23.240387097575763,µg/m3,23.08913913334254,PM10,STA.DE_DEHE008,2017.0
Frankfurt%20am%20Main,,,µg/m3,18.172777011900827,PM10,STA.DE_DEHE008,2017.0
Frankfurt%20am%20Main,20.133137994321327,23.94529932827298,µg/m3,24.93275227531681,PM10,STA.DE_DEHE041,2017.0
Frankfurt%20am%20Main,,,µg/m3,17.532791144545456,PM10,STA.DE_DEHE053,2017.0
Frankfurt%20am%20Main,,,µg/m3,20.199200436942146,PM10,STA.DE_DEHE056,2017.0
Frankfurt%20am%20Main,11.533501442846152,13.469888886589146,µg/m3,13.824806048914727,PM10,STA.DE_DEHE135,2017.0
Frankfurt%20am%20Main,18.60003921438889,19.785603484725275,µg/m3,20.400260761322315,PM10,STA.DE_DEHE005,2018.0
Frankfurt%20am%20Main,,,µg/m3,19.788566491803284,PM10,STA.DE_DEHE005,2018.0
Frankfurt%20am%20Main,17.15317681707182,21.744990097479228,µg/m3,22.35702072022161,PM10,STA.DE_DEHE008,2018.0
Frankfurt%20am%20Main,,,µg/m3,19.082494283360656,PM10,STA.DE_DEHE008,2018.0
Frankfurt%20am%20Main,23.153468210760234,24.022817753098597,µg/m3,25.813209183031162,PM10,STA.DE_DEHE041,2018.0
Frankfurt%20am%20Main,,,µg/m3,17.62713333967213,PM10,STA.DE_DEHE053,2018.0
Frankfurt%20am%20Main,,,µg/m3,19.496930400901636,PM10,STA.DE_DEHE056,2018.0
Frankfurt%20am%20Main,16.56623997378082,14.959346434273971,µg/m3,15.413096576602738,PM10,STA.DE_DEHE135,2018.0
Frankfurt%20am%20Main,,,µg/m3,11.64999669509589,PM2.5,STA.DE_DEHE008,2016.0
Frankfurt%20am%20Main,11.942292096630139,16.017683609918034,µg/m3,17.629639708060107,PM2.5,STA.DE_DEHE041,2016.0
Frankfurt%20am%20Main,,,µg/m3,12.227041091808218,PM2.5,STA.DE_DEHE008,2017.0
Frankfurt%20am%20Main,11.649739774176139,15.874724435096416,µg/m3,16.07807633878788,PM2.5,STA.DE_DEHE041,2017.0
Frankfurt%20am%20Main,7.694579462153847,9.4956960224031,µg/m3,9.619499590542636,PM2.5,STA.DE_DEHE135,2017.0
Frankfurt%20am%20Main,,,µg/m3,12.593193273837537,PM2.5,STA.DE_DEHE008,2018.0
Frankfurt%20am%20Main,13.379545819587912,16.178203733928573,µg/m3,16.983039664958902,PM2.5,STA.DE_DEHE041,2018.0
Frankfurt%20am%20Main,9.59929229890411,11.01888155660274,µg/m3,10.927779768657535,PM2.5,STA.DE_DEHE135,2018.0
Frankfurt%20am%20Main,70.72704983123288,46.243497383351645,µg/m3,59.465683792109594,NOX as NO2,STA.DE_DEHE005,2016.0
Frankfurt%20am%20Main,62.53217566306011,44.90892861833333,µg/m3,49.71038764983606,NOX as NO2,STA.DE_DEHE008,2016.0
Frankfurt%20am%20Main,147.56845790784152,69.68969038792349,µg/m3,82.31848376939892,NOX as NO2,STA.DE_DEHE041,2016.0
Frankfurt%20am%20Main,74.14466086312329,43.93201155706849,µg/m3,56.73694552764385,NOX as NO2,STA.DE_DEHE005,2017.0
Frankfurt%20am%20Main,57.64919694068494,43.72070891340659,µg/m3,47.76563167975275,NOX as NO2,STA.DE_DEHE008,2017.0
Frankfurt%20am%20Main,122.90522781476713,60.68326532742466,µg/m3,67.83993480706849,NOX as NO2,STA.DE_DEHE041,2017.0
Frankfurt%20am%20Main,35.051463509407895,36.34557449112584,µg/m3,39.60474825291391,NOX as NO2,STA.DE_DEHE135,2017.0
Frankfurt%20am%20Main,64.54544162093407,38.92354069585165,µg/m3,49.14281371368132,NOX as NO2,STA.DE_DEHE005,2018.0
Frankfurt%20am%20Main,46.925277618246575,37.0265313306044,µg/m3,40.55438006972603,NOX as NO2,STA.DE_DEHE008,2018.0
Frankfurt%20am%20Main,120.99036980643835,52.981987209835616,µg/m3,59.388214962054796,NOX as NO2,STA.DE_DEHE041,2018.0
Frankfurt%20am%20Main,28.53532494991781,35.83948749619178,µg/m3,38.6223342750137,NOX as NO2,STA.DE_DEHE135,2018.0
Frankfurt%20am%20Main,39.38644825767123,30.04390907376374,µg/m3,35.5770459179452,NO2,STA.DE_DEHE005,2016.0
Frankfurt%20am%20Main,34.85558265213115,28.199299017759564,µg/m3,31.084424804644808,NO2,STA.DE_DEHE008,2016.0
Frankfurt%20am%20Main,65.92475391207651,36.53045897939891,µg/m3,43.64654585448087,NO2,STA.DE_DEHE041,2016.0
Frankfurt%20am%20Main,42.144580499424656,29.248127391780823,µg/m3,34.89546879219178,NO2,STA.DE_DEHE005,2017.0
Frankfurt%20am%20Main,34.427982645068504,27.971278413653845,µg/m3,30.811545167252746,NO2,STA.DE_DEHE008,2017.0
Frankfurt%20am%20Main,58.36579723813699,34.6858140819452,µg/m3,39.687136044082195,NO2,STA.DE_DEHE041,2017.0
Frankfurt%20am%20Main,25.82232722111842,17.575033635629136,µg/m3,20.88149721218543,NO2,STA.DE_DEHE135,2017.0
Frankfurt%20am%20Main,,,µg/m3,54.20013788909091,NO2,STA.DE_DEHE136,2017.0
Frankfurt%20am%20Main,37.57767482777473,27.848283247857147,µg/m3,32.18202556255495,NO2,STA.DE_DEHE005,2018.0
Frankfurt%20am%20Main,29.505592173780823,25.90900259892857,µg/m3,28.784522486931508,NO2,STA.DE_DEHE008,2018.0
Frankfurt%20am%20Main,57.63750657279452,32.0308569239726,µg/m3,37.33851087219178,NO2,STA.DE_DEHE041,2018.0
Frankfurt%20am%20Main,22.032258942547948,23.77724626879452,µg/m3,26.75966910643836,NO2,STA.DE_DEHE135,2018.0
Frankfurt%20am%20Main,,,µg/m3,,NO2,STA.DE_DEHE136,2018.0
Frankfurt%20am%20Main,,,µg/m3,42.07363449,NO2,STA.DE_DEHE139,2018.0
Frankfurt%20am%20Main,,,µg/m3,46.3635068,NO2,STA.DE_DEHE140,2018.0
Frankfurt%20am%20Main,,,µg/m3,32.9062774,NO2,STA.DE_DEHE141,2018.0
Frankfurt%20am%20Main,,,µg/m3,,NO2,STA.DE_DEHE144,2018.0
Frankfurt%20am%20Main,,,µg/m3,28.92376129,NO2,STA.DE_DEHE145,2018.0
Frankfurt%20am%20Main,,,µg/m3,54.1011194,NO2,STA.DE_DEHE146,2018.0
